시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경상남도 김해시 풍유동,37,37,0,청담103동,82.84,202201,6,"15,600",7,2014,흥동로 19,,중개거래,경남 김해시
경상남도 남해군 고현면 이어리,327,327,0,풍산,76.91,202201,7,"8,150",1,1994,남해대로 3051-5,,직거래,-
경상남도 남해군 고현면 이어리,327,327,0,풍산,59.88,202201,12,"5,500",4,1994,남해대로 3051-5,,직거래,-
경상남도 남해군 남해읍 아산리,189-1,189,1,남해신우보람,54.8384,202201,4,"9,600",5,2002,오동로 12,,직거래,-
경상남도 밀양시 가곡동,592-30,592,30,대승빌라,84.6,202201,9,"12,500",11,1995,가곡4길 19,,중개거래,경남 밀양시
경상남도 밀양시 가곡동,455,455,0,밀양가곡주공2,49.44,202201,13,"7,450",13,1995,중앙로 47,,직거래,-
경상남도 밀양시 가곡동,745-8,745,8,우영타워,60,202201,9,"5,500",1,1991,가곡벚꽃길 63,,중개거래,경남 밀양시
경상남도 밀양시 교동,858-3,858,3,교동맨션,59.85,202201,7,"5,000",2,1991,새미4길 8-3,,직거래,-
경상남도 밀양시 교동,858-3,858,3,교동맨션,56.91,202201,12,"4,000",1,1991,새미4길 8-3,,직거래,-
경상남도 밀양시 교동,1225,1225,0,아침해오름,84.0867,202201,13,"11,000",10,2006,교동로5길 6,,중개거래,서울 영등포구
경상남도 밀양시 내이동,136,136,0,밀양나노시티한신더휴,84.9164,202201,8,"31,900",16,2020,창밀로 3530,,중개거래,경남 밀양시
경상남도 밀양시 내일동,431-330,431,330,신화,49.98,202201,11,"3,200",5,1988,북성로7길 34-2,,중개거래,경남 밀양시
경상남도 밀양시 삼문동,Aug-63,63,8,강변타운,67.59,202201,7,"11,000",2,1992,삼문강변로 60,,직거래,-
경상남도 밀양시 삼문동,654,654,0,밀양삼문푸르지오,84.9928,202201,7,"25,000",7,2007,미리벌중앙로3길 47,,직거래,-
경상남도 밀양시 삼문동,Jan-63,63,1,성조에이스,59.95,202201,3,"6,300",1,1993,삼문강변로 58,,중개거래,경남 밀양시
경상남도 밀양시 삼문동,552-1,552,1,제일훼미리타운,84.08,202201,11,"11,700",3,1990,밀양대로 1755,,중개거래,경남 밀양시
경상남도 밀양시 하남읍 수산리,489-14,489,14,동촌,39.2,202201,11,"4,000",5,1996,수산동촌3길 24,,직거래,-
경상남도 밀양시 하남읍 양동리,652-10,652,10,경남2차,59.4025,202201,6,"12,100",5,2013,수산로 79,,중개거래,경남 밀양시
경상남도 사천시 대방동,363,363,0,현성비치빌라,79.89,202201,8,"5,325",2,1990,각산로 160,,직거래,-
경상남도 사천시 동금동,583,583,0,금성백조예미지,59.9303,202201,8,"20,900",11,2019,신항로 64,,중개거래,경남 사천시
경상남도 사천시 동금동,Aug-83,83,8,피닉스센트럴마크,75.307,202201,6,"21,367",12,2018,동금1길 9-5,,직거래,-
경상남도 사천시 벌리동,259,259,0,벌리주공2단지,58.14,202201,3,"8,000",7,1995,주공1길 50,,중개거래,경남 사천시
경상남도 사천시 벌리동,259,259,0,벌리주공2단지,58.14,202201,6,"7,800",15,1995,주공1길 50,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,574,574,0,사천엘크루,84.974,202201,7,"23,500",8,2012,조동길 49-43,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,574,574,0,사천엘크루,84.98,202201,9,"22,300",3,2012,조동길 49-43,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,574,574,0,사천엘크루,140.619,202201,10,"30,800",6,2012,조동길 49-43,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,574,574,0,사천엘크루,84.98,202201,13,"22,100",2,2012,조동길 49-43,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,451,451,0,사천푸르지오,59.6447,202201,7,"15,000",7,2006,조동길 61,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,451,451,0,사천푸르지오,75.5438,202201,7,"18,300",14,2006,조동길 61,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,451,451,0,사천푸르지오,84.9817,202201,14,"18,900",1,2006,조동길 61,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,451,451,0,사천푸르지오,84.9817,202201,14,"18,700",15,2006,조동길 61,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,Feb-30,30,2,엘아이지사천리가,84.9463,202201,8,"22,500",11,2010,월성1길 89,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,Feb-30,30,2,엘아이지사천리가,84.9463,202201,11,"19,900",5,2010,월성1길 89,,중개거래,경남 사천시
경상남도 사천시 사남면 월성리,Feb-30,30,2,엘아이지사천리가,84.9463,202201,14,"20,200",10,2010,월성1길 89,,중개거래,경남 사천시
경상남도 사천시 사천읍 구암리,524,524,0,원광이안애,55.5026,202201,4,"5,600",5,2005,구암두문로 254-9,,중개거래,경남 사천시
경상남도 사천시 사천읍 사주리,482,482,0,사천꿈에그린,80.8273,202201,5,"23,000",15,2018,진삼로 1315,,중개거래,경남 사천시
경상남도 사천시 사천읍 선인리,213,213,0,대경,59.9825,202201,10,"8,100",3,2000,서당길 1-5,,중개거래,경남 사천시
경상남도 사천시 사천읍 선인리,641,641,0,대경파미르,84.95,202201,6,"16,500",9,2005,사천향교로 13,,직거래,-
경상남도 사천시 사천읍 선인리,277-5,277,5,덕진봄,84.9766,202201,8,"25,000",14,2012,옥산로 97,,중개거래,경남 사천시
경상남도 사천시 서동,Jan-83,83,1,풍국그린맨션,59.85,202201,11,"4,000",2,1992,서동길 21,,직거래,-
경상남도 사천시 용강동,717,717,0,경상누리,58.27,202201,12,"4,500",3,2001,강청길 48,,직거래,-
경상남도 사천시 용강동,925,925,0,사천서희스타힐스,84.978,202201,12,"27,950",6,2021,중앙로 258,,중개거래,경남 사천시
경상남도 사천시 용강동,837-1,837,1,용강주공1차,49.85,202201,2,"8,400",6,1999,주공로 70,20220103,중개거래,"경남 남해군, 경남 사천시"
경상남도 사천시 용강동,837-1,837,1,용강주공1차,49.85,202201,2,"8,400",6,1999,주공로 70,,중개거래,"경남 남해군, 경남 사천시"
경상남도 사천시 용강동,838,838,0,현대,71.175,202201,6,"10,800",2,1992,주공로 64,,중개거래,경남 사천시
경상남도 사천시 용현면 덕곡리,559,559,0,덕산아내,76.6671,202201,12,"16,400",10,2011,용현로 87,,중개거래,경남 사천시
경상남도 사천시 용현면 신복리,07월 01일,7,1,동강아뜨리에,84.9723,202201,8,"10,000",15,2005,죽천강길 56,,중개거래,경남 사천시
경상남도 사천시 정동면 고읍리,570-1,570,1,사천한보3차,59.94,202201,8,"9,800",2,1998,진삼로 1386,,중개거래,경남 사천시
경상남도 사천시 정동면 고읍리,546-1,546,1,청구,60,202201,7,"10,250",9,2000,읍동길 27,,중개거래,경남 사천시
경상남도 사천시 정동면 예수리,847,847,0,사천 KCC 스위첸,59.9544,202201,7,"20,300",12,2020,반룡1로 52,,중개거래,경남 사천시
경상남도 사천시 죽림동,576,576,0,신우심포니타운,59.3016,202201,14,"9,000",7,2000,임내길 30,20220114,중개거래,경남 사천시
경상남도 사천시 향촌동,990-9,990,9,청림그린피아,84.8279,202201,11,"15,300",8,2005,안숲뫼길 19,,중개거래,경남 사천시
경상남도 양산시 남부동,602-1,602,1,현대롯데청어람,59.773,202201,14,"24,500",4,2005,양주로 94,,중개거래,경남 양산시
경상남도 양산시 덕계동,1103,1103,0,동일스위트2,59.983,202201,11,"17,800",17,2003,덕계5길 14,,중개거래,경남 양산시
경상남도 양산시 덕계동,881,881,0,부영벽산,84.905,202201,4,"20,000",5,1999,덕계11길 12,,중개거래,경남 양산시
경상남도 양산시 덕계동,881,881,0,부영벽산,84.905,202201,7,"21,500",6,1999,덕계11길 12,,중개거래,경남 양산시
경상남도 양산시 덕계동,718-45,718,45,진명웅상쇼핑,59.4,202201,8,"6,500",9,1997,덕계로 105,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,1447-4,1447,4,남양산역반도유보라아이비파크5,74.5066,202201,3,"36,500",8,2016,금오16길 122,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,1448-5,1448,5,남양산역반도유보라아이비파크6,80.1996,202201,7,"42,000",28,2017,금오13길 38,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,337-2,337,2,대정그린파크1,77.22,202201,11,"7,500",5,1990,계석3길 29,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,1447-1,1447,1,양산이지더원리버포레,72.548,202201,8,"36,000",19,2017,금오16길 100,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,1447-1,1447,1,양산이지더원리버포레,72.548,202201,8,"34,800",2,2017,금오16길 100,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,1447-1,1447,1,양산이지더원리버포레,72.548,202201,11,"36,800",19,2017,금오16길 100,,중개거래,경남 양산시
경상남도 양산시 동면 석산리,699-3,699,3,해강,84.71,202201,3,"18,000",4,1992,석산4길 28,,중개거래,경남 양산시
경상남도 양산시 명동,708-9,708,9,대동빌라2차,52.95,202201,6,"2,900",6,1991,외홈3길 3,,직거래,-
경상남도 양산시 물금읍 가촌리,720,720,0,양산물금동일스위트,84.9894,202201,8,"26,800",2,2013,가촌서로 93,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1276-1,1276,1,양산신도시한양수자인더퍼스트,84.05,202201,12,"40,000",7,2018,물금로 76,,중개거래,경남 양산시
경상남도 양산시 물금읍 가촌리,1290-2,1290,2,양산유림노르웨이아침,100.1642,202201,11,"43,000",17,2018,메기로 203,,직거래,-
경상남도 양산시 물금읍 가촌리,1274-1,1274,1,이지더원2차,72.8,202201,13,"37,900",11,2017,물금로 75,,중개거래,경남 양산시
경상남도 양산시 물금읍 물금리,800-2,800,2,양산이지더원5차아파트,72.572,202201,5,"37,850",15,2017,물금로 57,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,49.98,202201,4,"8,100",6,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,39.715,202201,4,"6,350",9,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,502-1,502,1,대동타운,39.715,202201,14,"6,300",2,1995,오봉로 165,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,549,549,0,덕산타운,85.52,202201,3,"17,000",8,1993,오봉로 29,,직거래,-
경상남도 양산시 물금읍 범어리,Apr-10,2710,4,양산신도시3차동원로얄듀크비스타,84.9959,202201,11,"55,000",32,2017,범구로 28,,중개거래,경남 양산시
경상남도 양산시 물금읍 범어리,682-1,682,1,현대2,84.837,202201,3,"20,100",10,1996,오봉로 180,,중개거래,경남 양산시
경상남도 양산시 북정동,434,434,0,대동,49.71,202201,1,"7,950",1,1993,북정중앙로 62,,중개거래,경남 양산시
경상남도 양산시 북정동,434,434,0,대동,49.71,202201,8,"7,550",6,1993,북정중앙로 62,,중개거래,경남 양산시
경상남도 양산시 삼호동,169,169,0,대동이미지타운1,59.3538,202201,13,"8,500",4,2004,대운로 354,,중개거래,경남 양산시
경상남도 양산시 삼호동,171,171,0,대동이미지타운2,59.3538,202201,4,"9,900",10,2004,대운로 338,,중개거래,"경남 양산시, 울산 울주군"
경상남도 양산시 상북면 석계리,236-1,236,1,동우강변타워1,59.94,202201,3,"5,950",16,1992,삼계1길 9,,중개거래,경남 양산시
경상남도 양산시 상북면 석계리,78-32,78,32,삼영,42.12,202201,7,"4,850",4,1988,삼계1길 2,,중개거래,경남 양산시
경상남도 양산시 상북면 석계리,04월 15일,15,4,한성강변타운,59.92,202201,11,"7,950",10,1992,상북중앙로 437-3,,중개거래,경남 양산시
경상남도 양산시 상북면 소토리,908,908,0,대우마리나,84.96,202201,13,"10,400",2,1994,감결길 17,,중개거래,경남 양산시
경상남도 양산시 소주동,960-10,960,10,서창대동,59.92,202201,6,"4,600",19,1997,소주로 182,,직거래,-
경상남도 양산시 소주동,960-10,960,10,서창대동,59.54,202201,10,"4,800",15,1997,소주로 182,,중개거래,경남 양산시
경상남도 양산시 소주동,960-10,960,10,서창대동,59.54,202201,10,"4,100",13,1997,소주로 182,,중개거래,경남 양산시
경상남도 양산시 소주동,147-1,147,1,천성리버타운,49.8,202201,5,"5,700",13,1998,소주회야로 75,,중개거래,경남 양산시
경상남도 양산시 소주동,147-1,147,1,천성리버타운,49.8,202201,7,"7,400",16,1998,소주회야로 75,,중개거래,경남 양산시
경상남도 양산시 소주동,147-1,147,1,천성리버타운,49.8,202201,10,"7,500",8,1998,소주회야로 75,,중개거래,경남 양산시
경상남도 양산시 신기동,511-3,511,3,대동서안한마음,111.555,202201,6,"29,000",11,1993,신기서길 14,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,49.94,202201,5,"15,400",7,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,38.64,202201,6,"10,000",14,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,38.64,202201,7,"9,800",9,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,38.64,202201,7,"10,200",10,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,38.64,202201,8,"9,800",11,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,38.64,202201,8,"9,800",15,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,508-3,508,3,신기주공,44.94,202201,12,"12,000",8,1993,신기서길 23,,중개거래,경남 양산시
경상남도 양산시 신기동,653,653,0,양산유탑유블레스하늘리에,70.611,202201,12,"23,000",6,2019,명곡로 141,,중개거래,경남 양산시
경상남도 양산시 주진동,707,707,0,양산양우내안애파크뷰,84.7233,202201,12,"27,000",13,2020,진등길 15,,중개거래,경남 양산시
경상남도 양산시 중부동,696-1,696,1,대동황토방,59.98,202201,1,"22,000",5,1999,양주로 154,,중개거래,경남 양산시
경상남도 양산시 중부동,174,174,0,센트럴스타,59.7595,202201,7,"30,000",3,2021,삼동2길 6,,직거래,-
경상남도 양산시 중부동,694-1,694,1,양산신도시뜰안채아파트,39.86,202201,6,"14,300",4,2000,양주로 113,,중개거래,경남 양산시
경상남도 양산시 중부동,694-1,694,1,양산신도시뜰안채아파트,59.61,202201,8,"20,800",1,2000,양주로 113,,중개거래,경남 양산시
경상남도 양산시 중부동,697-1,697,1,현대1,84.99,202201,6,"27,900",13,1999,양주로 114,,중개거래,경남 양산시
경상남도 양산시 평산동,1108-88,1108,88,경보2,84.97,202201,8,"12,700",12,1992,평산회야로 51,,중개거래,경남 양산시
경상남도 양산시 평산동,568-20,568,20,덕계동일스위트1,59.6913,202201,9,"9,400",11,2001,신명로 88,,중개거래,경남 양산시
경상남도 양산시 평산동,41,41,0,삼성명가타운,59.9853,202201,3,"14,000",5,2002,평산중앙로 81,,중개거래,경남 양산시
경상남도 양산시 평산동,41,41,0,삼성명가타운,59.9853,202201,3,"13,850",13,2002,평산중앙로 81,,중개거래,경남 양산시
경상남도 양산시 평산동,41,41,0,삼성명가타운,59.9853,202201,4,"13,800",17,2002,평산중앙로 81,,중개거래,경남 양산시
경상남도 양산시 평산동,391,391,0,새진흥5,66.58,202201,3,"6,000",3,1992,평산13길 19,,직거래,-
경상남도 양산시 평산동,391,391,0,새진흥5,66.58,202201,3,"6,500",12,1992,평산13길 19,,중개거래,경남 양산시
경상남도 양산시 평산동,391,391,0,새진흥5,77.65,202201,4,"7,050",5,1992,평산13길 19,,중개거래,"경남 양산시, 부산 해운대구"
